Station Name,Latitude,Longitude,Elevation,Year,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Columbus,48.77679,-102.75849,2460,1996,44.137,0,5,24.92,0,27,34.529,0,27,42.359,0,1,38.527,0,2,11.198,0,11,24.54,0,9,319.858,0,1,0.122,0,0,44.683,0,0,10.5,152,3,26.643,0,2,26.129,0,16
Columbus,48.77679,-102.75849,2460,1997,49.438,0,3,29.217,0,21,39.328,0,21,44.205,0,0,41.036,0,1,11.876,0,22,26.074,0,20,338.525,0,26,0.153,0,0,55.928,0,0,9.81,151,1,28.909,0,3,31.71,0,26
Columbus,48.77679,-102.75849,2460,1998,50.376,0,2,31.043,0,11,40.71,0,12,46.756,0,1,43.713,0,0,10.668,0,16,23.394,0,16,324.163,0,0,0.14,0,0,50.936,0,0,12.97,151,0,31.528,0,6,34.036,0,20
Columbus,48.77679,-102.75849,2460,1999,50.416,0,31,30.893,0,1,40.655,0,31,45.511,0,4,42.496,0,1,11.606,0,9,25.424,0,7,321.689,0,2,0.132,0,0,48.327,0,0,16.529,151,34,31.972,0,3,33.443,0,10
Columbus,48.77679,-102.75849,2460,2000,48.874,0,0,28.47,0,0,38.672,0,0,45.754,0,0,42.85,0,0,11.154,0,9,24.674,0,8,322.526,0,4,0.137,0,0,50.15,0,0,13.58,152,0,29.457,0,0,31.343,0,9
Cooperstown,47.44278,-98.17723,1454,2015,54.242,0,0,31.237,0,0,42.74,0,0,47.065,0,0,46.3,0,0,8.557,0,1,22.918,0,1,331.232,0,1,0.132,0,0,48.338,0,0,16.339,151,0,34.148,0,0,37.665,0,1
Cooperstown,47.44278,-98.17723,1454,2016,54.261,0,1,33.526,0,1,43.894,0,1,50.172,0,1,48.216,0,1,9.002,0,0,23.131,0,0,324.188,0,1,0.13,0,0,47.421,0,0,22.293,152,0,35.843,0,1,38.809,0,1
Cooperstown,47.44278,-98.17723,1454,2017,50.825,0,0,29.988,0,1,40.406,0,1,48.037,0,0,45.251,0,0,8.742,0,0,22.794,0,0,336.78,0,0,0.129,0,0,47.205,0,0,16.87,151,0,31.801,0,0,34.931,0,0
Cooperstown,47.44278,-98.17723,1454,2018,48.484,0,0,27.915,0,1,38.2,0,1,47.703,0,1,44.042,0,1,8.189,0,4,21.537,0,3,343.089,0,1,0.121,0,0,44.218,0,0,14.869,151,0,30.519,0,1,32.529,0,4
Cooperstown,47.44278,-98.17723,1454,2019,45.999,0,1,27.067,0,1,36.533,0,1,45.542,0,3,43.192,0,3,8.233,0,3,22.043,0,1,325.902,0,3,0.108,0,0,39.548,0,0,22.306,151,0,29.55,0,3,30.657,0,3
Cooperstown,47.44278,-98.17723,1454,2020,51.106,0,0,29.661,0,0,40.384,0,0,47.879,0,2,45.38,0,2,8.43,0,2,23.643,0,0,348.393,0,2,0.134,0,0,48.977,0,0,10.634,152,0,31.646,0,2,35.29,0,2
Cooperstown,47.44278,-98.17723,1454,2021,54.344,0,0,31.246,0,0,42.795,0,0,49.998,0,2,46.891,0,2,8.45,0,2,23.331,0,0,340.547,0,2,0.152,0,0,55.57,0,0,11.689,151,0,31.816,0,2,37.996,0,2
Cooperstown,47.44278,-98.17723,1454,2022,48.583,0,2,27.253,0,2,37.918,0,2,48.837,0,1,46.169,0,1,9.814,0,1,25.329,0,2,330.87,0,1,0.146,0,0,53.169,0,0,15.441,151,0,30.024,0,1,31.177,0,1
Courtenay,47.22119,-98.67987,1550,2020,52.235,0,0,31.665,0,0,41.95,0,0,47.673,0,1,49.119,0,2,9.096,0,1,24.532,0,0,342.967,0,2,0.138,0,0,50.535,0,0,9.936,152,0,32.841,0,1,36.524,0,1
Courtenay,47.22119,-98.67987,1550,2021,54.968,0,0,32.895,0,0,43.932,0,0,49.156,0,3,49.642,0,3,9.01,0,3,24.165,0,0,342.753,0,3,0.155,0,0,56.671,0,0,13.399,151,0,33.051,0,3,38.8,0,3
Courtenay,47.22119,-98.67987,1550,2022,49.446,0,2,28.63,0,2,39.038,0,2,47.592,0,2,46.561,0,1,10.263,0,1,25.739,0,2,359.863,0,1,0.156,0,0,57.052,0,0,16.328,151,0,30.638,0,1,31.952,0,1
Crane Creek,48.06479,-102.35424,2203,2020,53.445,0,0,31.11,0,0,42.278,0,0,45.601,0,0,45.173,0,0,8.725,0,0,24.63,0,0,356.256,0,5,0.153,0,0,56.173,0,0,8.135,152,0,31.118,0,0,37.44,0,0
Crane Creek,48.06479,-102.35424,2203,2021,55.137,0,0,31.694,0,0,43.416,0,0,47.637,0,0,46.69,0,0,8.449,0,0,24.076,0,0,348.996,0,0,0.163,0,0,59.529,0,0,13.218,151,0,29.973,0,0,38.723,0,0
Crane Creek,48.06479,-102.35424,2203,2022,50.237,0,2,28.641,0,2,39.439,0,2,44.495,0,2,43.434,0,2,9.373,0,2,25.853,0,2,347.683,0,2,0.166,0,0,60.693,0,0,16.65,151,0,29.018,0,3,33.243,0,3
Crary,48.04971,-98.60614,1508,2000,49.939,0,1,29.083,0,1,39.511,0,1,45.478,0,2,45.342,0,53,10.261,0,2,24.126,0,0,302.335,0,2,0.13,0,0,47.597,0,0,16.21,152,1,30.814,0,1,33.112,0,1
Crary,48.04971,-98.60614,1508,2001,50.49,0,0,30.815,0,0,40.653,0,0,46.669,0,7,44.944,0,73,9.86,0,2,23.01,0,1,298.951,0,1,0.119,0,0,43.532,0,0,15.89,151,9,32.992,0,2,34.202,0,3
Crary,48.04971,-98.60614,1508,2002,49.154,0,4,29.33,0,4,39.242,0,4,45.075,0,28,42.298,0,25,10.001,0,16,23.676,0,10,298.305,0,10,0.123,0,0,44.841,0,0,14.55,151,10,30.83,0,12,32.679,1,16
Crary,48.04971,-98.60614,1508,2003,49.511,0,0,28.442,0,0,38.977,0,0,46.634,0,19,44.034,0,19,10.166,0,1,24.028,0,0,333.564,0,2,0.132,0,0,48.255,0,0,17.45,154,6,30.683,0,2,32.284,0,1
Crary,48.04971,-98.60614,1508,2004,48.108,0,0,28.405,0,0,38.257,0,0,47.033,0,1,44.089,0,1,10.201,0,7,23.51,0,6,330.815,0,4,0.119,0,0,43.59,0,0,11.818,152,10,30.89,0,1,31.619,0,7
Crary,48.04971,-98.60614,1508,2005,50.374,0,0,31.148,0,0,40.761,0,0,46.812,0,0,44.261,1,0,10.324,0,6,24.145,0,6,334.077,0,0,0.129,0,0,47.109,0,0,17.55,151,1,33.015,1,1,34.555,1,7
Crary,48.04971,-98.60614,1508,2006,51.998,0,0,31.787,0,0,41.893,0,0,48.54,0,0,46.084,0,0,10.159,0,5,23.785,0,4,343.056,0,0,0.138,0,0,50.543,0,0,10.146,151,1,33.492,0,0,35.772,0,5
Crary,48.04971,-98.60614,1508,2007,49.664,0,0,29.342,0,0,39.503,0,0,46.62,0,0,44.448,0,0,9.807,0,3,23.683,0,4,318.714,0,0,0.124,0,0,45.363,0,0,18.969,151,19,31.766,0,1,33.195,0,4
Crary,48.04971,-98.60614,1508,2008,47.219,0,0,26.614,0,0,36.917,0,0,43.512,0,1,42.313,0,1,10.237,0,17,24.23,0,16,308.098,0,64,0.123,0,0,44.956,0,0,15.936,152,12,28.613,0,0,29.979,0,16
Crary,48.04971,-98.60614,1508,2009,46.553,0,0,28.639,0,0,37.596,0,0,44.027,0,0,41.738,0,0,9.627,0,2,22.306,0,2,331.057,0,0,0.113,0,0,41.215,0,0,18.23,151,3,30.51,0,0,30.67,0,2
Crary,48.04971,-98.60614,1508,2010,50.446,0,0,32.697,0,0,41.572,0,0,47.913,0,0,45.69,0,0,9.516,0,2,22.48,0,3,319.108,0,0,0.123,0,0,44.917,0,0,19.987,155,2,34.034,0,0,36.057,0,2
Crary,48.04971,-98.60614,1508,2011,49.366,0,1,30.974,0,1,40.17,0,1,46.704,0,2,44.491,0,2,10.14,0,2,23.487,0,1,312.063,0,2,0.117,0,0,42.812,0,0,18,151,1,32.801,0,2,33.811,0,2
Crary,48.04971,-98.60614,1508,2012,52.704,0,0,32.326,0,0,42.515,0,0,47.3,0,1,45.627,0,0,10.251,0,5,24.176,0,5,317.749,0,0,0.141,0,0,51.682,0,0,15.059,152,2,33.574,0,0,36.772,0,5
Crary,48.04971,-98.60614,1508,2013,46.77,0,2,27.51,0,3,37.14,0,3,44.222,0,7,42.469,0,7,10.558,0,7,23.892,0,2,332.833,0,9,0.121,0,0,44.334,0,0,15.213,151,13,29.778,0,8,29.942,0,8
Crary,48.04971,-98.60614,1508,2014,48,0,1,29.022,0,2,38.511,0,2,44.107,0,2,42.516,0,1,11.1,0,1,25.216,0,1,306.792,0,3,0.118,0,0,42.978,0,0,13.24,151,1,30.532,0,1,31.121,0,1
Crary,48.04971,-98.60614,1508,2015,53.02,0,1,32.293,0,1,42.657,0,1,47.129,0,0,44.759,0,0,9.489,0,0,23.454,0,0,326.806,0,2,0.131,0,0,47.835,0,0,18.621,151,0,33.882,0,1,36.738,0,1
Crary,48.04971,-98.60614,1508,2016,52.641,0,0,33.757,0,1,43.199,0,1,48.57,0,0,46.572,0,0,10.04,0,0,24.1,0,0,310.803,0,1,0.12,0,0,44.009,0,0,16.046,152,1,35.895,0,1,37.43,0,1
Crary,48.04971,-98.60614,1508,2017,50.575,0,1,30.768,0,2,40.672,0,2,46.504,0,2,44.899,0,2,10.169,0,1,24.36,0,0,329.325,0,3,0.131,0,0,47.84,0,0,9.632,151,0,32.341,0,2,34.422,0,2
Crary,48.04971,-98.60614,1508,2018,48.312,0,0,28.597,0,2,38.455,0,2,45.561,0,2,43.671,0,2,9.335,0,5,22.504,0,3,332.573,0,2,0.125,0,0,45.544,0,0,13.119,151,0,30.353,0,2,31.974,0,5
Crary,48.04971,-98.60614,1508,2019,45.906,0,0,27.682,0,0,36.794,0,0,44.886,0,0,43.374,0,0,9.514,0,0,22.948,0,0,316.697,0,0,0.115,0,0,41.989,0,0,17.222,151,0,29.329,0,0,30.171,0,0
Crary,48.04971,-98.60614,1508,2020,50.692,0,0,30.665,0,0,40.679,0,0,46.15,0,2,44.585,0,1,9.671,0,1,24.835,0,0,332.488,0,2,0.131,0,0,47.924,0,0,12.305,152,0,32.233,0,1,34.815,0,1
Crary,48.04971,-98.60614,1508,2021,53.238,0,0,31.769,0,0,42.503,0,0,49.062,0,2,46.998,0,2,9.615,0,2,24.881,0,0,330.83,0,2,0.147,0,0,53.75,0,0,14.878,151,0,32.149,0,2,36.826,0,2
Crary,48.04971,-98.60614,1508,2022,47.373,0,3,28.512,0,3,37.943,0,3,46.469,0,1,43.859,0,1,10.953,0,1,26.298,0,3,326.149,0,1,0.144,0,0,52.446,0,0,15.998,151,0,30.066,0,1,30.443,0,1
Croff,47.74951,-102.87725,2240,2020,54.95,0,1,28.286,0,1,41.618,0,1,47.638,0,1,45.728,0,1,7.17,0,1,23.215,0,1,348.619,0,1,0.149,0,0,54.407,0,0,8.275,152,0,30.669,0,1,38.49,0,1
Croff,47.74951,-102.87725,2240,2021,56.928,0,0,28.193,0,0,42.561,0,0,48.919,0,0,47.733,0,0,7.055,0,0,22.854,0,0,338.894,0,0,0.158,0,0,57.611,0,0,13.656,151,0,29.459,0,0,39.652,0,0
Croff,47.74951,-102.87725,2240,2022,52.012,0,3,26.862,0,3,39.437,0,3,46.775,0,1,44.524,0,1,7.89,0,1,23.908,0,3,337.436,0,1,0.16,0,0,58.257,0,0,12.375,151,0,29.307,0,1,34.596,0,1
Crosby,48.80716,-103.31174,2075,2003,50.962,0,2,27.134,0,2,39.048,0,2,46.242,0,5,45.035,0,5,10.554,0,12,24.702,0,8,329.743,0,5,0.157,0,0,57.477,0,0,7.296,154,6,28.428,0,5,32.349,0,12
Crosby,48.80716,-103.31174,2075,2004,49.633,0,0,27.376,0,0,38.505,0,0,44.401,0,0,42.351,0,0,10.364,0,1,24.966,0,0,309.676,0,1,0.131,0,0,47.783,0,0,11.303,152,3,29.855,0,1,31.621,0,1
Crosby,48.80716,-103.31174,2075,2005,52.142,0,0,30.213,0,0,41.177,0,0,43.848,0,0,43.882,1,0,10.459,0,4,24.492,0,4,287.999,0,0,0.142,0,0,51.904,0,0,14.55,151,4,31.57,1,0,34.679,1,4
Crosby,48.80716,-103.31174,2075,2006,54.428,0,0,30.279,0,0,42.354,0,0,45.541,0,1,45.123,0,1,10.412,0,1,25.178,0,0,302.265,0,0,0.156,0,0,57.115,0,0,9.27,151,0,31.624,0,1,36.455,0,1
Crosby,48.80716,-103.31174,2075,2007,52.386,0,0,28.417,0,0,40.402,0,0,44.332,0,0,44.703,0,0,10.485,0,0,24.99,0,0,326.433,0,2,0.157,0,0,57.396,0,0,13.835,151,10,29.988,0,0,34.046,0,0
Crosby,48.80716,-103.31174,2075,2008,50.487,0,0,25.972,0,0,38.23,0,0,42.259,0,1,43.495,0,0,10.5,0,0,25.241,0,0,333.767,0,0,0.154,0,0,56.37,0,0,12.81,152,1,27.572,0,0,31.444,0,0
Crosby,48.80716,-103.31174,2075,2009,47.812,0,0,25.639,0,1,36.726,0,1,42.553,0,0,42.351,0,0,10.304,0,0,24.218,0,0,333.016,0,0,0.141,0,0,51.489,0,0,9.45,151,1,27.535,0,1,29.795,0,1
Crosby,48.80716,-103.31174,2075,2010,49.748,0,0,29.262,0,0,39.505,0,0,44.872,0,0,44.083,0,0,10.186,0,8,23.993,0,8,311.741,0,1,0.134,0,0,48.735,0,0,18.69,155,1,30.843,0,0,33.125,0,8
Crosby,48.80716,-103.31174,2075,2011,50.105,0,0,30.336,0,0,40.221,0,0,45.555,0,0,44.251,0,0,11.097,0,0,25.633,0,0,322.732,0,0,0.14,0,0,51.252,0,0,20.49,151,0,31.006,0,1,33.028,0,1
Crosby,48.80716,-103.31174,2075,2012,54.173,0,0,31.853,0,0,43.013,0,0,47.578,0,1,45.675,0,1,9.899,0,0,24.395,0,0,309.859,0,0,0.156,0,0,57.043,0,0,9.677,152,0,31.827,0,0,36.857,0,0
Crosby,48.80716,-103.31174,2075,2013,48.302,0,2,27.5,0,2,37.901,0,2,43.453,0,4,42.332,0,2,9.925,0,2,24.045,0,2,314.985,0,3,0.124,0,0,45.193,0,0,16.8,151,15,29.449,0,2,30.479,0,2
Crosby,48.80716,-103.31174,2075,2014,49.194,0,0,27.705,0,0,38.45,0,0,42.266,0,1,41.787,0,0,9.925,0,3,23.801,0,3,323.868,0,4,0.131,0,0,47.747,0,0,14.08,151,0,29.453,0,0,31.375,0,3
Crosby,48.80716,-103.31174,2075,2015,54.338,0,1,30.759,0,2,42.549,0,2,47.032,0,1,46.147,0,1,9.144,0,1,23.207,0,0,331.739,0,1,0.152,0,0,55.466,0,0,13.775,151,0,31.808,0,1,36.796,0,1
Crosby,48.80716,-103.31174,2075,2016,54.517,0,0,32.22,0,2,43.369,0,2,48.529,0,2,47.042,0,1,9.378,0,1,24.197,0,0,326.531,0,1,0.148,0,0,54.184,0,0,16.366,152,0,33.456,0,1,37.972,0,1
Crosby,48.80716,-103.31174,2075,2017,52.587,0,1,29.223,0,0,40.905,0,1,47.189,0,1,45.611,0,1,9.752,0,1,24.402,0,0,344.702,0,4,0.162,0,0,59.141,0,0,6.231,151,0,29.554,0,1,34.88,0,1
Crosby,48.80716,-103.31174,2075,2018,49.781,0,0,26.802,0,0,38.291,0,0,44.228,0,1,43.096,0,1,8.756,0,6,22.531,0,5,339.306,0,1,0.138,0,0,50.404,0,0,9.887,151,0,28.699,0,1,32.214,0,6
Crosby,48.80716,-103.31174,2075,2019,48.038,0,0,26.023,0,0,37.03,0,0,44.99,0,2,42.692,0,3,8.489,0,2,23.205,0,0,326.354,0,2,0.128,0,0,46.626,0,0,18.481,151,0,28.204,0,2,31.017,0,2
Crosby,48.80716,-103.31174,2075,2020,52.308,0,0,27.882,0,0,40.095,0,0,46.783,0,1,44.55,0,2,8.739,0,1,24.655,0,0,349.391,0,1,0.153,0,0,55.928,0,0,8.022,152,0,29.685,0,1,35.073,0,1
Crosby,48.80716,-103.31174,2075,2021,53.998,0,0,28.401,0,0,41.199,0,0,47.793,0,1,46.327,0,2,8.802,0,1,24.381,0,0,350.825,0,1,0.167,0,0,60.935,0,0,9.124,151,0,28.578,0,1,35.762,0,1
Crosby,48.80716,-103.31174,2075,2022,49.393,0,4,26.246,0,4,37.82,0,4,45.374,0,4,44.628,0,4,9.79,0,4,26.061,0,4,340.936,0,4,0.164,0,0,59.927,0,0,17.278,151,0,28.252,0,4,30.89,0,4
Crystal,48.61591,-97.76441,943,2019,47.066,0,1,25.96,0,0,36.513,0,1,46.58,0,0,44.853,0,0,7.78,0,0,22.702,0,0,331.073,0,1,0.115,0,0,42.067,0,0,18.229,151,0,28.508,0,0,31.278,0,0
Crystal,48.61591,-97.76441,943,2020,51.627,0,1,28.395,0,1,40.011,0,1,47.676,0,1,45.508,0,1,7.815,0,1,23.605,0,1,344.865,0,6,0.132,0,0,48.146,0,0,11.216,152,0,31.059,0,1,35.43,0,1
Crystal,48.61591,-97.76441,943,2021,53.95,0,0,29.355,0,0,41.653,0,0,48.984,0,2,46.82,0,2,8.203,0,1,24.139,0,0,336.49,0,1,0.147,0,0,53.718,0,0,14.953,151,0,30.696,0,1,37.247,0,1
Crystal,48.61591,-97.76441,943,2022,47.547,0,3,26.932,0,3,37.24,0,3,45.166,0,2,45.384,0,2,9.106,0,1,24.614,0,3,329.35,0,1,0.138,0,0,50.508,0,0,20.567,151,0,29.462,0,1,31.037,0,1
Dagmar,48.55591,-104.34651,2112,2018,50.665,0,0,26.233,0,0,38.449,0,0,45.364,0,1,44.466,0,1,7.158,0,12,21.056,0,5,331.151,0,7,0.13,0,0,47.386,0,0,10.493,151,0,29.004,0,1,33.889,0,6
Dagmar,48.55591,-104.34651,2112,2019,49.615,0,0,25.619,0,0,37.618,0,0,44.897,0,0,43.813,0,0,7.852,0,0,22.317,0,0,326.744,0,0,0.129,0,0,46.967,0,0,14.977,151,0,28.441,0,0,32.288,0,0
Dagmar,48.55591,-104.34651,2112,2020,54.011,0,0,27.25,0,0,40.631,0,0,46.853,0,0,45.51,0,1,7.997,0,0,24.14,0,0,342.714,0,0,0.154,0,0,56.526,0,0,5.94,152,0,29.423,0,0,36.42,0,0
Dagmar,48.55591,-104.34651,2112,2021,55.9,0,0,28.387,0,0,42.144,0,0,48.168,0,1,46.359,0,4,8.163,0,1,24.236,0,0,340.961,0,1,0.168,0,0,61.32,0,0,8.555,151,0,28.091,0,1,37.608,0,1
Dagmar,48.55591,-104.34651,2112,2022,51.866,0,3,26.585,0,3,39.226,0,3,46.89,0,1,45.406,0,1,8.973,0,1,24.957,0,3,333.509,0,1,0.17,0,0,62.099,0,0,10.665,151,0,27.981,0,1,33.202,0,1
Dazey,47.18321,-98.13767,1441,1994,49.459,0,1,29.761,0,6,39.61,0,6,47.379,0,0,46.071,0,0,8.945,0,0,22.273,0,0,337.362,0,0,0.114,0,0,41.479,0,0,20.82,151,0,33.135,0,4,33.643,0,2
Dazey,47.18321,-98.13767,1441,1995,48.25,0,3,29.816,0,11,39.033,0,12,46.209,0,3,44.797,0,3,8.794,0,15,21.415,0,13,316.146,0,4,0.102,0,0,37.192,0,0,17.5,151,0,34.042,0,13,33.061,0,23
Dazey,47.18321,-98.13767,1441,1996,45.615,0,18,26.643,0,34,36.129,0,34,43.238,0,24,43.123,0,24,9.098,0,22,22.486,0,11,326.862,0,19,0.103,0,0,37.859,0,0,14.33,152,6,30.25,0,24,28.87,0,23
Dazey,47.18321,-98.13767,1441,1997,49.597,0,4,29.234,0,16,39.416,0,16,44.386,0,0,43.94,0,0,9.646,0,5,23.159,0,4,344.995,0,0,0.119,0,0,43.557,0,0,10.99,151,1,33.325,0,2,33.11,0,7
Dazey,47.18321,-98.13767,1441,1998,52.579,0,1,33.372,0,6,42.976,0,7,47.269,0,0,45.242,0,2,8.224,0,9,20.779,0,9,318.222,0,0,0.117,0,0,42.653,0,0,16.22,151,0,36.366,0,2,38.078,0,10
Dazey,47.18321,-98.13767,1441,1999,52.809,0,20,32.191,0,0,42.5,0,20,45.976,0,1,43.925,0,1,8.955,0,5,22.13,0,4,310.779,0,0,0.124,0,0,45.433,0,0,18.612,151,4,34.199,0,1,37.304,0,6
Dazey,47.18321,-98.13767,1441,2000,51.158,0,0,29.553,0,0,40.356,0,0,45.872,0,2,45.147,0,2,8.657,0,2,21.627,0,1,306.466,0,0,0.122,0,0,44.675,0,0,16.23,152,0,32.743,0,1,35.105,0,3
Dazey,47.18321,-98.13767,1441,2001,52.127,0,8,31.574,0,8,41.851,0,8,47.334,0,9,46.2,0,9,9.634,0,14,23.223,0,12,323.871,0,9,0.125,0,0,45.691,0,0,15.943,151,17,34.688,0,9,36.032,0,14
Dazey,47.18321,-98.13767,1441,2002,51.092,0,0,30.017,0,0,40.555,0,0,45.143,0,1,45.829,0,1,10.218,0,20,24.735,0,19,322.417,0,0,0.136,0,0,49.698,0,0,10.94,151,9,31.691,0,0,34.139,0,20
Dazey,47.18321,-98.13767,1441,2003,50.925,0,0,28.863,0,0,39.894,0,0,46.114,0,1,45.755,0,1,10.581,0,1,24.554,0,0,338.728,0,1,0.144,0,0,52.587,0,0,12.81,154,6,30.959,0,1,33.562,0,1
Dazey,47.18321,-98.13767,1441,2004,50.141,0,0,29.516,0,0,39.829,0,0,46.75,0,0,46.113,0,0,10.842,0,2,25.236,0,2,322.11,0,0,0.131,0,0,48.014,0,0,14.54,152,0,31.637,0,0,33.517,0,2
Dazey,47.18321,-98.13767,1441,2005,52.533,0,0,32.059,0,0,42.296,0,0,47.45,0,0,46.352,1,0,10.748,0,7,25.159,0,7,320.49,0,0,0.136,0,0,49.734,0,0,20.036,151,3,33.942,1,1,36.376,1,8
Dazey,47.18321,-98.13767,1441,2006,54.363,0,0,33.221,0,0,43.792,0,0,47.385,0,0,46.677,0,0,10.658,0,10,25.008,0,10,328.528,0,0,0.149,0,0,54.471,0,0,11.001,151,5,34.291,0,0,37.942,0,10
Dazey,47.18321,-98.13767,1441,2007,51.053,0,5,30.169,0,5,40.611,0,5,47.512,0,2,46.598,0,1,10.227,0,0,24.51,0,0,328.147,0,0,0.131,0,0,47.657,0,0,18.28,151,9,32.73,0,7,34.472,0,7
Dazey,47.18321,-98.13767,1441,2008,49.424,0,0,27.426,0,0,38.425,0,0,45.527,0,0,43.889,0,0,11.049,0,9,25.898,0,8,338.273,0,2,0.14,0,0,51.277,0,0,15.11,152,0,29.204,0,1,31.479,0,9
Dazey,47.18321,-98.13767,1441,2009,48.268,0,0,28.096,0,0,38.182,0,0,46.62,0,0,45.609,0,0,10.299,0,2,23.816,0,2,326.643,0,0,0.123,0,0,44.934,0,0,10.87,151,1,30.547,0,1,31.492,0,3
Dazey,47.18321,-98.13767,1441,2010,50.479,0,0,31.336,0,0,40.908,0,0,48.863,0,0,46.998,0,0,9.73,0,2,22.726,0,2,330.07,0,0,0.131,0,0,47.895,0,0,20.59,155,1,32.85,0,0,35.464,0,2
Dazey,47.18321,-98.13767,1441,2011,50.416,0,0,30.868,0,0,40.642,0,0,46.584,0,0,45.515,0,0,10.519,0,0,24.716,0,0,335.964,0,0,0.129,0,0,47.105,0,0,18.08,151,0,32.625,0,1,34.394,0,1
Dazey,47.18321,-98.13767,1441,2012,55.092,0,0,32.996,0,0,44.044,0,0,49.267,0,1,48.07,0,0,10.388,0,5,25.067,0,5,334.071,0,0,0.155,0,0,56.607,0,0,9.43,152,0,34.251,0,0,38.826,0,5
Dazey,47.18321,-98.13767,1441,2013,48.285,0,0,27.398,0,1,37.842,0,1,46.561,0,1,44.647,0,0,10.308,0,12,24.617,0,12,339.773,0,1,0.125,0,0,45.504,0,0,15.78,151,13,30.31,0,1,31.121,0,13
Dazey,47.18321,-98.13767,1441,2014,48.427,0,0,28.538,0,1,38.483,0,1,45.743,0,1,45.149,0,1,11.274,0,1,26.001,0,0,328.812,0,1,0.124,0,0,45.234,0,0,16.83,151,1,30.403,0,1,30.917,0,1
Dazey,47.18321,-98.13767,1441,2015,53.658,0,1,32.261,0,1,42.96,0,1,47.68,0,1,46.649,0,1,10.429,0,0,25.116,0,0,331.243,0,0,0.141,0,0,51.302,0,0,14.887,151,0,33.995,0,1,37.219,0,1
Dazey,47.18321,-98.13767,1441,2016,54.026,0,1,33.842,0,1,43.934,0,1,49.47,0,1,47.914,0,1,10.05,0,6,24.636,0,6,327.948,0,0,0.134,0,0,49.13,0,0,21.703,152,0,35.742,0,1,38.514,0,7
Dazey,47.18321,-98.13767,1441,2017,52.29,0,1,31.062,0,1,41.676,0,2,47.745,0,1,46.377,0,1,9.461,0,1,23.808,0,0,340.428,0,1,0.135,0,0,49.393,0,0,16.328,151,0,32.809,0,2,35.747,0,2
Dazey,47.18321,-98.13767,1441,2018,49.216,0,0,28.719,0,2,38.968,0,2,45.289,0,1,44.845,0,1,9.306,0,6,23.257,0,5,352.646,0,1,0.128,0,0,46.753,0,0,15.167,151,0,31.428,0,1,32.724,0,6
Dazey,47.18321,-98.13767,1441,2019,46.733,0,0,28.163,0,0,37.448,0,0,44.769,0,1,43.783,0,1,9.481,0,1,23.842,0,0,316.719,0,1,0.108,0,0,39.407,0,0,26.207,151,0,31.043,0,1,30.834,0,1
Dazey,47.18321,-98.13767,1441,2020,51.472,0,0,31.349,0,0,41.411,0,0,47.502,0,1,47.227,0,1,9.844,0,1,25.705,0,0,336.541,0,1,0.133,0,0,48.824,0,0,14.548,152,0,33.299,0,1,35.69,0,1
Dazey,47.18321,-98.13767,1441,2021,54.448,0,0,32.45,0,0,43.449,0,0,49.996,0,1,49.521,0,2,9.659,0,1,25.047,0,0,329.26,0,1,0.157,0,0,57.138,0,0,14.818,151,0,32.339,0,1,38.063,0,1
Dazey,47.18321,-98.13767,1441,2022,48.731,0,3,28.168,0,3,38.45,0,3,46.905,0,2,46.129,0,1,11.138,0,1,26.958,0,3,331.943,0,1,0.152,0,0,55.429,0,0,16.149,151,0,30.148,0,1,31.093,0,1
Denhoff,47.48741,-100.24677,2070,2020,51.757,0,0,31.177,0,0,41.467,0,0,46.637,0,0,43.82,0,0,10.292,0,0,26.038,0,0,344.326,0,0,0.143,0,0,52.481,0,0,8.223,152,0,32.115,0,0,35.18,0,0
Denhoff,47.48741,-100.24677,2070,2021,54.389,0,0,32.265,0,0,43.327,0,0,49.331,0,0,46.257,0,0,10.369,0,0,25.601,0,0,328.945,0,0,0.164,0,0,59.999,0,0,11.965,151,0,31.442,0,0,37.228,0,0
Denhoff,47.48741,-100.24677,2070,2022,48.59,0,0,28.133,0,0,38.362,0,0,47.156,0,1,44.217,0,0,11.57,0,0,27.112,0,0,327.23,0,0,0.154,0,0,56.324,0,0,12.044,151,0,29.563,0,0,30.37,0,0
Dickinson,46.89483,-102.81284,2518,1991,56.192,0,1,32.768,0,5,44.48,0,6,48.162,0,3,48.251,0,5,9.251,0,3,19.669,0,0,328.911,0,85,0.157,0,0,57.291,0,0,12.1,151,10,32.517,0,5,39.069,0,4
Dickinson,46.89483,-102.81284,2518,1992,55.289,0,0,31.368,0,12,43.329,0,12,47.992,0,1,47.498,0,3,8.509,0,6,18.344,0,4,317.837,0,1,0.152,0,0,55.576,0,0,8.572,152,2,31.498,0,3,38.497,0,8
